IMAGE_DIC,NO,SAMPLE_ID,식품코드,DB군,상용제품,식품명,연도,지역 / 제조사,채취시기,식품대분류,식품상세분류,1회제공량,내용량_단위,총내용량(g),총내용량(mL),에너지(㎉),에너지(kj),수분(g),수분(%),단백질(g),지방(g),지질-가식부 100g당,탄수화물(g),총당류(g),자당(g),포도당(g),과당(g),유당(g),맥아당(g),갈락토오스(g),당알콜(g),에리스리톨(g),총 식이섬유(g),총 식이섬유(mg),총 식이섬유(%),수용성 식이섬유(g),불용성 식이섬유(g),셀룰로오스(%),리그닌(%),칼슘(㎎),철(㎎),철(㎍),마그네슘(㎎),인(㎎),칼륨(g),칼륨(㎎),나트륨(㎎),아연(㎎),구리(㎎),구리(㎍),망간(㎎),망간(㎍),셀레늄(㎍),몰리브덴(㎍),요오드(㎍),염소(㎎),비타민 A(㎍),비타민 A(㎍ RE),레티놀(㎍),베타카로틴(㎍),레티놀A효능,비타민 D(D2+D3)(㎍),비타민 D2(㎍),비타민 D3(㎍),비타민 D1(㎍),비타민 E(㎎),비타민 E(㎎ α-TE),알파 토코페롤(㎎),베타 토코페롤(㎎),감마 토코페롤(㎎),델타 토코페롤(㎎),알파 토코트리에놀(㎎),베타 토코트리에놀(㎎),감마 토코트리에놀(㎎),델타 토코트리에놀(㎎),토코페롤(㎎),토코트리에놀(㎎),비타민 K(㎎),비타민 K(㎍),비타민 K1(㎍),비타민 K2(㎍),비타민 B1(㎎),비타민 B1(㎍),비타민 B2(㎎),비타민 B2(㎍),나이아신(㎎),나이아신(㎎ NE),나이아신(NE)(㎎),나이아신(NE)(㎎ NE),니코틴산 (㎎),니코틴아마이드(㎎),판토텐산(㎎),판토텐산(㎍),비타민 B6(㎎),비타민 B6(㎍),피리독신(㎎),비오틴(㎍),엽산(DFE)(㎍),엽산 - 천연 엽산(㎍),엽산 - 합성 엽산(㎍),비타민 B12(㎎),비타민 B12(㎍),비타민 C(g),비타민 C(㎎),콜린(g),콜린(㎎),총 아미노산(g),총 아미노산(㎎),필수 아미노산(㎎),이소류신(㎎),류신(㎎),라이신(㎎),메티오닌(㎎),페닐알라닌(㎎),트레오닌(㎎),트립토판(㎎),발린(㎎),히스티딘(㎎),아르기닌(㎎),비필수 아미노산(㎎),티로신(㎎),시스테인(㎎),알라닌(㎎),아스파르트산(㎎),글루탐산(㎎),글리신(㎎),프롤린(㎎),세린(㎎),타우린(㎎),글리신 베타인 (㎎),호마린(㎎),트리고넬린(㎎),리보핵산(㎎),데옥시리보핵산(㎎),콜레스테롤(g),콜레스테롤(㎎),총 지방산(g),총 필수 지방산(g),총 포화 지방산(g),총 포화 지방산(%),부티르산(4:0)(g),부티르산(4:0)(㎎),카프로산(6:0)(g),카프로산(6:0)(㎎),카프릴산(8:0)(g),카프릴산(8:0)(㎎),카프르산(10:0)(g),카프르산(10:0)(㎎),라우르산(12:0)(g),라우르산(12:0)(㎎),라우르산(12:0)(%),트라이데칸산(13:0)(㎎),미리스트산(14:0)(g),미리스트산(14:0)(㎎),미리스트산(14:0)(%),펜타데칸산(15:0)(㎎),팔미트산(16:0)(g),팔미트산(16:0)(㎎),팔미트산(16:0)(%),헵타데칸산(17:0)(㎎),스테아르산(18:0)(g),스테아르산(18:0)(㎎),스테아르산(18:0)(%),아라키드산(20:0)(g),아라키드산(20:0)(㎎),아라키드산(20:0)(%),헨에이코산산(21:0)(㎎),베헨산(22:0)(㎎),트리코산산(23:0)(㎎),리그노세르산(24:0)(㎎),총 단일 불포화지방산(g),총 단일 불포화지방산(%),미리스톨레산(14:1)(g),미리스톨레산(14:1)(㎎),미리스톨레산(14:1)(%),팔미톨레산(16:1)(g),팔미톨레산(16:1)(㎎),팔미톨레산(16:1)(%),헵타데센산(17:1)(㎎),올레산(18:1(n-9))(g),올레산(18:1(n-9))(㎎),올레산(18:1(n-9))(%),박센산(18:1(n-7))(g),박센산(18:1(n-7))(㎎),가돌레산(20:1)(g),가돌레산(20:1)(㎎),가돌레산(20:1)(%),에루크산(22:1)(㎎),에루크산(22:1)(%),네르본산(24:1)(㎎),총 다중 불포화지방산(g),총 다중 불포화지방산(%),리놀레산(18:2(n-6)c)(g),리놀레산(18:2(n-6)c)(㎎),리놀레산(18:2(n-6)c)(%),알파 리놀렌산(18:3(n-3))(g),알파 리놀렌산(18:3(n-3))(㎎),리놀렌산(18:3(n-3)(%),감마 리놀렌산(18:3(n-6))(g),감마 리놀렌산(18:3(n-6))(㎎),스테아리돈산(18:4)(%),에이코사디에노산(20:2(n-6))(g),에이코사디에노산(20:2(n-6))(㎎),에이코사트리에노산(20:3(n-3))(㎎),에이코사트리에노산(20:3(n-6))(g),에이코사트리에노산(20:3(n-6))(㎎),아라키돈산(20:4(n-6))(g),아라키돈산(20:4(n-6))(㎎),아라키돈산(20:4(n-6))(%),에이코사테트라에노산(20:4(n-3))(㎎),에이코사펜타에노산(20:5(n-3))(g),에이코사펜타에노산(20:5(n-3))(㎎),에이코사펜타에노산(20:5(n-3))(%),도코사디에노산(22:2)(㎎),도코사펜타에노산(22:5(n-3))(g),도코사펜타에노산(22:5(n-3))(㎎),도코사펜타에노산(22:5(n-3))(%),도코사헥사에노산(22:6(n-3))(g),도코사헥사에노산(22:6(n-3))(㎎),도코사헥사에노산(22:6(n-3))(%),EPA와 DHA의 합(㎎),오메가 3 지방산(g),오메가 6 지방산(g),트랜스 지방산(g),트랜스 올레산(18:1(n-9)t)(g),트랜스 올레산(18:1(n-9)t)(㎎),트랜스 리놀레산 (18:2t)(g),트랜스 리놀레산 (18:2t)(㎎),트랜스 리놀렌산(18:3t)(g),트랜스 리놀렌산(18:3t)(㎎),트랜스 리놀렌산(18:3t)(%),냉산가용성물질(㎎),총 불포화지방산(g),식염상당량(g),회분(g),폐기율(%),가식부(%),산가용성물질(%),카페인(㎎),성분표출처,발행기관
11013007,58476,D018141-ZZ-AVG,D018141,음식,품목대표,시금치나물,2020,전국(대표),평균,숙채류,나물.숙채류,50,g,-,-,34.28,-,43.12,-,1.87,2.23,-,1.68,0.05,0.00,0.00,0.00,0.00,0.05,-,-,-,0.99,-,-,-,-,-,-,43.06,0.64,-,33.30,29.17,-,313.49,68.12,0.43,0.08,-,0.11,-,0.75,-,-,-,-,-,0.00,921.31,-,-,-,0.00,-,-,-,-,-,-,-,-,-,-,-,1.62,0.00,-,-,-,-,0.00,-,0.10,-,0.45,-,-,-,-,-,-,-,-,-,-,-,17.32,-,-,-,0.00,-,0.13,-,-,-,1159.97,-,64.28,123.71,84.16,3.74,76.44,52.79,-,73.29,32.41,74.76,-,16.93,1.09,81.83,117.24,186.25,74.21,43.11,53.74,-,-,-,-,-,-,-,0.00,-,-,0.20,-,0.00,-,0.00,-,0.00,-,0.00,-,0.00,-,-,-,0.00,-,-,-,0.12,-,-,-,0.06,-,-,0.01,-,-,-,-,-,-,-,-,0.00,-,-,0.00,-,-,-,0.41,-,-,0.03,-,0.01,-,-,-,-,-,-,-,0.50,-,-,0.09,-,-,0.00,-,-,0.00,-,-,0.00,-,0.00,-,-,-,0.00,-,-,-,0.00,-,-,0.00,-,-,-,-,-,0.06,0.02,-,0.04,-,0.00,-,-,-,-,-,1.10,-,-,-,-,식약처 영양실태조사('20),식품의약품안전처
11013009,58485,D018150-ZZ-AVG,D018150,음식,품목대표,취나물,2020,전국(대표),평균,생채및 무침류,나물.채소류무침,90,g,-,-,39.38,-,80.79,-,2.77,1.49,-,3.71,0.76,0.00,0.53,0.23,0.00,0.00,-,-,-,4.13,-,-,-,-,-,-,88.78,0.69,-,22.56,39.35,-,206.50,211.40,0.50,0.18,-,0.48,-,0.89,-,-,-,-,-,0.00,236.01,-,-,-,0.00,-,-,-,-,-,-,-,-,-,-,-,2.93,0.00,-,-,-,-,0.00,-,0.06,-,2.40,-,-,-,-,-,-,-,-,-,-,-,8.69,-,-,-,0.00,-,0.65,-,-,-,2359.63,-,100.63,201.91,182.04,36.15,136.62,122.67,-,143.66,53.57,162.39,-,94.24,4.90,138.86,245.07,370.66,130.22,115.67,120.38,-,-,-,-,-,-,-,0.00,-,-,0.17,-,0.00,-,0.00,-,0.00,-,0.00,-,0.00,-,-,-,0.00,-,-,-,0.13,-,-,-,0.04,-,-,0.00,-,-,-,-,-,-,-,-,0.00,-,-,0.00,-,-,-,0.22,-,-,0.01,-,0.00,-,-,-,-,-,-,-,0.41,-,-,0.17,-,-,0.00,-,-,0.00,-,-,0.00,-,0.00,-,-,-,0.00,-,-,-,0.00,-,-,0.00,-,-,-,-,-,0.01,0.00,-,0.01,-,0.00,-,-,-,-,-,1.23,-,-,-,-,식약처 영양실태조사('20),식품의약품안전처
11013010,58487,D018152-ZZ-AVG,D018152,음식,품목대표,콩나물,2020,전국(대표),평균,생채및 무침류,나물.채소류무침,50,g,-,-,34.54,-,43.46,-,1.93,2.27,-,1.60,0.25,0.00,0.05,0.21,0.00,0.00,-,-,-,0.85,-,-,-,-,-,-,26.23,0.29,-,14.47,34.24,-,64.64,193.59,0.17,0.08,-,0.15,-,0.77,-,-,-,-,-,0.00,20.60,-,-,-,0.00,-,-,-,-,-,-,-,-,-,-,-,1.39,0.01,-,-,-,-,0.05,-,0.03,-,0.19,-,-,-,-,-,-,-,-,-,-,-,12.21,-,-,-,0.00,-,0.32,-,-,-,1563.13,-,66.50,113.69,80.72,15.26,87.02,68.29,-,84.73,33.87,138.92,-,57.76,20.98,70.74,296.84,222.59,58.98,60.58,85.67,-,-,-,-,-,-,-,0.00,-,-,0.24,-,0.00,-,0.00,-,0.00,-,0.00,-,0.00,-,-,-,0.00,-,-,-,0.16,-,-,-,0.07,-,-,0.01,-,-,-,-,-,-,-,-,0.00,-,-,0.00,-,-,-,0.46,-,-,0.02,-,0.00,-,-,-,-,-,-,-,0.76,-,-,0.07,-,-,0.00,-,-,0.00,-,-,0.00,-,0.00,-,-,-,0.00,-,-,-,0.00,-,-,0.00,-,-,-,-,-,0.00,0.00,-,0.00,-,0.00,-,-,-,-,-,0.74,-,-,-,-,식약처 영양실태조사('20),식품의약품안전처
11013011,58464,D018129-ZZ-AVG,D018129,음식,품목대표,고구마줄기나물,2020,전국(대표),평균,숙채류,나물.숙채류,50,g,-,-,41.64,-,43.25,-,0.49,3.50,-,2.05,0.00,0.00,0.00,0.00,0.00,0.00,-,-,-,1.56,-,-,-,-,-,-,55.41,0.15,-,7.74,14.32,-,60.93,89.63,0.07,0.02,-,0.09,-,0.29,-,-,-,-,-,0.00,22.75,-,-,-,0.00,-,-,-,-,-,-,-,-,-,-,-,2.07,0.00,-,-,-,-,0.00,-,0.03,-,0.05,-,-,-,-,-,-,-,-,-,-,-,1.22,-,-,-,0.00,-,0.08,-,-,-,344.79,-,14.28,31.06,16.76,1.11,17.22,16.55,-,18.97,8.88,24.47,-,8.66,5.20,18.16,55.81,73.80,15.51,0.00,18.35,-,-,-,-,-,-,-,0.00,-,-,0.58,-,0.00,-,0.00,-,0.00,-,0.00,-,0.00,-,-,-,0.00,-,-,-,0.37,-,-,-,0.19,-,-,0.02,-,-,-,-,-,-,-,-,0.00,-,-,0.00,-,-,-,1.07,-,-,0.05,-,0.01,-,-,-,-,-,-,-,1.97,-,-,0.16,-,-,0.01,-,-,0.00,-,-,0.00,-,0.00,-,-,-,0.00,-,-,-,0.00,-,-,0.00,-,-,-,-,-,0.08,0.02,-,0.06,-,0.00,-,-,-,-,-,0.72,-,-,-,-,식약처 영양실태조사('20),식품의약품안전처
11013012,51657,D000198-ZZ-AVG,D000198,음식,품목대표,우거지나물무침,2019,전국(대표),평균,생채및 무침류,나물.채소류무침,150,g,-,-,129,-,125.4,-,4.5,8.5,-,8.7,1.5,0.2,0.9,0.4,0,0,-,-,-,8.7,-,-,-,-,-,-,195.53,-,2.58,39.63,86.54,-,191.41,772.52,0.85,0.13,-,1.21,-,0.01,-,-,-,-,-,0,1865.01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5.09,0.78,-,-,-,-,0.25,-,0.06,-,0.12,-,-,-,-,-,-,-,-,-,-,-,29.01,-,-,-,0.04,-,0.85,-,-,-,-,-,154.08,306.5,231.33,34.54,203,166.86,-,202.72,83.79,272.87,-,125.94,27.25,217.45,395.22,916.21,204.12,167.03,181.77,-,-,-,-,-,-,-,1.31,-,-,1,-,0,-,0,-,0,-,0,-,0,-,-,-,0,-,-,-,0.7,-,-,-,0.3,-,-,0,-,-,-,-,-,-,-,-,0,-,-,0,-,-,-,1.8,-,-,0.1,-,0,-,-,-,-,-,-,-,2.8,-,-,1.6,-,-,0,-,-,0,-,-,0,-,0,-,-,-,0,-,-,-,0,-,-,0,-,-,-,-,-,0.1,0,-,0,-,0,-,-,-,-,-,2.9,-,-,-,-,식약처('17) 제5권,식품의약품안전처
11014001,26485,P037951-ZZ-AVG,P037951,가공식품,상용제품,골뱅이무침,2020,㈜엠디에스코리아,평균,즉석섭취식품,즉석섭취식품,350,g,350,-,510,-,-,-,19,12,-,81,65,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2620,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,90,-,-,1.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,식약처('20),식품의약품안전처
11014002,58671,D018336-ZZ-AVG,D018336,음식,품목대표,김무침,2020,전국(대표),평균,생채및 무침류,어패류무침,30,g,-,-,77.57,-,12.49,-,6.35,3.22,-,5.80,1.72,1.50,0.13,0.08,0.00,0.00,-,-,-,5.24,-,-,-,-,-,-,72.32,1.51,-,60.18,113.91,-,385.96,303.30,0.61,0.09,-,0.48,-,14.08,-,-,-,-,-,0.00,3073.17,-,-,-,0.00,-,-,-,-,-,-,-,-,-,-,-,1.49,0.01,-,-,-,-,0.00,-,0.42,-,1.90,-,-,-,-,-,-,-,-,-,-,-,168.31,-,-,-,13.88,-,3.40,-,-,-,5321.04,-,178.48,394.66,264.72,75.23,221.24,271.60,-,359.00,78.75,725.42,-,145.16,19.95,610.11,478.87,675.69,336.56,213.64,271.95,-,-,-,-,-,-,-,0.00,-,-,0.46,-,0.00,-,0.00,-,0.00,-,0.00,-,0.00,-,-,-,0.00,-,-,-,0.33,-,-,-,0.11,-,-,0.01,-,-,-,-,-,-,-,-,0.00,-,-,0.00,-,-,-,0.81,-,-,0.02,-,0.02,-,-,-,-,-,-,-,1.00,-,-,0.01,-,-,0.00,-,-,0.01,-,-,0.01,-,0.02,-,-,-,0.29,-,-,-,0.00,-,-,0.00,-,-,-,-,-,0.02,0.01,-,0.01,-,0.00,-,-,-,-,-,2.13,-,-,-,-,식약처 영양실태조사('20),식품의약품안전처
11014003,58688,D018353-ZZ-AVG,D018353,음식,품목대표,미역초무침,2020,전국(대표),평균,생채및 무침류,어패류무침,50,g,-,-,17.49,-,45.40,-,0.59,0.51,-,2.62,0.65,0.05,0.18,0.30,0.00,0.12,-,-,-,1.97,-,-,-,-,-,-,39.28,0.16,-,26.17,12.59,-,84.96,225.90,0.12,0.04,-,0.04,-,3.22,-,-,-,-,-,0.00,58.77,-,-,-,0.00,-,-,-,-,-,-,-,-,-,-,-,0.25,0.00,-,-,-,-,0.00,-,0.04,-,0.07,-,-,-,-,-,-,-,-,-,-,-,3.49,-,-,-,0.17,-,0.00,-,-,-,441.94,-,24.43,54.66,22.96,2.55,27.43,20.25,-,23.72,9.50,21.69,-,19.67,1.14,28.76,42.79,82.17,23.29,14.92,22.01,-,-,-,-,-,-,-,0.00,-,-,0.08,-,0.00,-,0.00,-,0.00,-,0.00,-,0.00,-,-,-,0.00,-,-,-,0.05,-,-,-,0.02,-,-,0.00,-,-,-,-,-,-,-,-,0.00,-,-,0.00,-,-,-,0.15,-,-,0.00,-,0.00,-,-,-,-,-,-,-,0.17,-,-,0.00,-,-,0.00,-,-,0.00,-,-,0.00,-,0.00,-,-,-,0.00,-,-,-,0.00,-,-,0.00,-,-,-,-,-,0.00,0.00,-,0.00,-,0.00,-,-,-,-,-,0.87,-,-,-,-,식약처 영양실태조사('20),식품의약품안전처
11014004,58692,D018357-ZZ-AVG,D018357,음식,품목대표,북어채무침,2020,전국(대표),평균,생채및 무침류,어패류무침,150,g,-,-,282.02,-,79.48,-,42.60,4.37,-,18.07,8.38,3.04,2.77,1.54,0.00,1.03,-,-,-,6.65,-,-,-,-,-,-,216.44,1.55,-,95.70,535.39,-,977.84,1133.90,1.46,0.15,-,0.35,-,79.22,-,-,-,-,-,0.00,497.46,-,-,-,0.00,-,-,-,-,-,-,-,-,-,-,-,3.83,0.00,-,-,-,-,0.00,-,0.49,-,1.24,-,-,-,-,-,-,-,-,-,-,-,64.97,-,-,-,3.23,-,0.36,-,-,-,36174.47,-,1895.78,3162.81,3628.32,987.56,1580.84,1741.31,-,1934.23,783.88,2394.18,-,857.95,45.11,2424.20,4209.22,6413.55,1909.82,603.21,1602.49,-,-,-,-,-,-,-,166.12,-,-,0.76,-,0.00,-,0.00,-,0.00,-,0.00,-,0.00,-,-,-,0.04,-,-,-,0.53,-,-,-,0.17,-,-,0.02,-,-,-,-,-,-,-,-,0.00,-,-,0.07,-,-,-,0.89,-,-,0.08,-,0.02,-,-,-,-,-,-,-,0.95,-,-,0.03,-,-,0.04,-,-,0.01,-,-,0.01,-,0.02,-,-,-,0.13,-,-,-,0.00,-,-,0.32,-,-,-,-,-,0.03,0.02,-,0.01,-,0.00,-,-,-,-,-,5.48,-,-,-,-,식약처 영양실태조사('20),식품의약품안전처
11014005,58718,D018383-ZZ-AVG,D018383,음식,품목대표,회무침,2020,전국(대표),평균,생채및 무침류,어패류무침,250,g,-,-,203.95,-,200.44,-,20.22,4.12,-,21.50,11.33,0.67,5.03,2.84,0.00,2.78,-,-,-,6.47,-,-,-,-,-,-,159.58,2.17,-,82.48,309.47,-,870.55,686.98,1.69,0.29,-,5.22,-,39.14,-,-,-,-,-,7.28,3083.08,-,-,-,0.00,-,-,-,-,-,-,-,-,-,-,-,3.69,0.00,-,-,-,-,0.43,-,0.30,-,0.00,-,-,-,-,-,-,-,-,-,-,-,61.54,-,-,-,1.03,-,2.09,-,-,-,21506.68,-,982.15,1793.99,2019.32,416.53,981.21,1073.63,-,1210.52,454.16,1596.88,-,708.87,56.39,1268.51,2412.51,3647.03,1032.98,843.75,1008.27,-,-,-,-,-,-,-,65.99,-,-,1.31,-,0.00,-,0.00,-,0.00,-,0.00,-,0.00,-,-,-,0.18,-,-,-,0.91,-,-,-,0.20,-,-,0.02,-,-,-,-,-,-,-,-,0.00,-,-,0.36,-,-,-,1.35,-,-,0.17,-,0.11,-,-,-,-,-,-,-,0.83,-,-,0.14,-,-,0.00,-,-,0.01,-,-,0.01,-,0.07,-,-,-,0.32,-,-,-,0.11,-,-,0.62,-,-,-,-,-,0.07,0.02,-,0.02,-,0.03,-,-,-,-,-,3.73,-,-,-,-,식약처 영양실태조사('20),식품의약품안전처
11014006,51658,D000200-ZZ-AVG,D000200,음식,품목대표,쥐치채,2019,전국(대표),평균,생채및 무침류,어패류무침,20,g,-,-,55.9173430986597,-,5.3233720855312,-,2.75424111111111,0.146897770137122,-,10.8945746807453,4.55329807534235,3.24649670907887,0.354307880821253,0.130294864319179,0,0.822198621123048,-,-,-,0.554279247444663,-,-,-,-,-,-,40.6725976808038,-,0.24820976498106,5.59,47.3795467202206,-,24.3188494403573,296.342600608988,0.12,0.02,-,0.05,-,0,-,-,-,-,-,0.0475901139900447,68.9006806181607,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.61,0.04,-,-,-,-,0.00424747589787401,-,0.00668236208023764,-,0.215651547174233,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,0,-,0,-,-,-,-,-,114.42,227.05,232.39,67.67,102.55,123.22,-,123.2,53.94,161.54,-,51.31,19.87,164.08,281.28,605.18,133.8,100.69,116.78,-,-,-,-,-,-,-,8.57367944621073,-,-,0.186427621135352,-,0,-,0,-,0,-,0,-,0,-,-,-,0,-,-,-,0.1,-,-,-,0.1,-,-,0,-,-,-,-,-,-,-,-,0,-,-,0,-,-,-,0.2,-,-,0,-,0,-,-,-,-,-,-,-,0.5,-,-,0.1,-,-,0,-,-,0,-,-,0,-,0,-,-,-,0,-,-,-,0,-,-,0,-,-,-,-,-,0.00602498638434469,0,-,0,-,0,-,-,-,-,-,0.880914352475279,-,-,-,-,식약처('13) 제2권,식품의약품안전처
11014007,58711,D018376-ZZ-AVG,D018376,음식,품목대표,파래무침,2020,전국(대표),평균,생채및 무침류,어패류무침,30,g,-,-,14.83,-,25.92,-,1.06,0.51,-,1.49,0.52,0.00,0.19,0.33,0.00,0.00,-,-,-,1.05,-,-,-,-,-,-,14.90,6.59,-,22.23,19.05,-,152.70,220.77,0.13,0.06,-,0.13,-,8.16,-,-,-,-,-,0.00,747.30,-,-,-,0.00,-,-,-,-,-,-,-,-,-,-,-,0.66,0.00,-,-,-,-,0.00,-,0.04,-,0.50,-,-,-,-,-,-,-,-,-,-,-,18.66,-,-,-,2.07,-,3.72,-,-,-,977.20,-,44.64,73.63,56.26,16.94,47.41,46.68,-,60.83,16.21,57.96,-,25.98,4.19,71.02,126.72,170.80,50.64,53.17,54.11,-,-,-,-,-,-,-,0.65,-,-,0.06,-,0.00,-,0.00,-,0.00,-,0.00,-,0.00,-,-,-,0.00,-,-,-,0.04,-,-,-,0.01,-,-,0.00,-,-,-,-,-,-,-,-,0.00,-,-,0.00,-,-,-,0.10,-,-,0.01,-,0.00,-,-,-,-,-,-,-,0.14,-,-,0.01,-,-,0.00,-,-,0.00,-,-,0.00,-,0.00,-,-,-,0.00,-,-,-,0.00,-,-,0.00,-,-,-,-,-,0.01,0.00,-,0.01,-,0.00,-,-,-,-,-,1.01,-,-,-,-,식약처 영양실태조사('20),식품의약품안전처
11014008,51661,D000205-ZZ-AVG,D000205,음식,품목대표,홍어무침,2019,전국(대표),평균,생채및 무침류,어패류무침,200,g,-,-,198.936623651318,-,149.606616613135,-,17.8537444444444,2.63410467007269,-,25.9536759607214,14.4628569657645,0.83209536312112,6.89863040727334,4.77248108550958,0,1.95965010986045,-,-,-,6.72102444111912,-,-,-,-,-,-,299.414132036572,-,1.82299976644651,58.08,282.740787078863,-,552.691951998093,802.038722478419,0.84,0.2,-,0.64,-,0,-,-,-,-,-,0,1609.0007415168,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.03,0.03,-,-,-,-,0.147031322268595,-,0.15479831148003,-,8.61666667052377,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,0,-,4.30849305216976,-,-,-,-,-,513.41,890.89,963.73,222.95,498.36,574.69,-,557.21,270.5,883.21,-,312.02,158.01,771.72,1400.71,2375.92,837.75,668.06,588.4,-,-,-,-,-,-,-,57.0256505548045,-,-,0.362759987394667,-,0,-,0,-,0,-,0,-,0,-,-,-,0,-,-,-,0.3,-,-,-,0.1,-,-,0,-,-,-,-,-,-,-,-,0,-,-,0,-,-,-,0.4,-,-,0,-,0,-,-,-,-,-,-,-,0.8,-,-,0,-,-,0,-,-,0,-,-,0,-,0,-,-,-,0,-,-,-,0,-,-,0.1,-,-,-,-,-,0.00195224193898259,0,-,0,-,0,-,-,-,-,-,3.95185831162614,-,-,-,-,식약처('13) 제2권/명절,식품의약품안전처
11014009,58667,D018332-ZZ-AVG,D018332,음식,품목대표,골뱅이국수무침,2020,전국(대표),평균,생채및 무침류,어패류무침,230,g,-,-,250.52,-,169.16,-,11.53,3.38,-,43.49,8.20,0.00,5.05,0.16,0.00,3.00,-,-,-,3.85,-,-,-,-,-,-,51.71,1.13,-,42.72,100.76,-,228.24,645.62,1.01,0.32,-,0.53,-,26.83,-,-,-,-,-,0.00,351.73,-,-,-,0.00,-,-,-,-,-,-,-,-,-,-,-,2.38,0.00,-,-,-,-,0.00,-,0.06,-,0.00,-,-,-,-,-,-,-,-,-,-,-,10.75,-,-,-,0.00,-,0.00,-,-,-,10176.95,-,318.16,788.96,512.82,99.98,465.92,426.92,-,382.10,221.73,643.98,-,313.98,100.41,511.97,832.48,2930.79,438.46,621.88,566.42,-,-,-,-,-,-,-,33.35,-,-,0.42,-,0.00,-,0.00,-,0.00,-,0.00,-,0.00,-,-,-,0.01,-,-,-,0.31,-,-,-,0.09,-,-,0.01,-,-,-,-,-,-,-,-,0.00,-,-,0.01,-,-,-,0.53,-,-,0.02,-,0.01,-,-,-,-,-,-,-,0.89,-,-,0.04,-,-,0.01,-,-,0.01,-,-,0.00,-,0.00,-,-,-,0.03,-,-,-,0.00,-,-,0.01,-,-,-,-,-,0.00,0.00,-,0.00,-,0.00,-,-,-,-,-,2.44,-,-,-,-,식약처 영양실태조사('20),식품의약품안전처
11014010,58703,D018368-ZZ-AVG,D018368,음식,품목대표,오징어무침,2020,전국(대표),평균,생채및 무침류,어패류무침,200,g,-,-,254.31,-,139.25,-,39.45,4.93,-,13.04,13.15,4.00,2.91,0.72,0.00,5.51,-,-,-,9.35,-,-,-,-,-,-,45.11,0.78,-,104.22,441.91,-,584.52,652.52,4.08,0.76,-,0.21,-,77.44,-,-,-,-,-,13.99,805.89,-,-,-,0.00,-,-,-,-,-,-,-,-,-,-,-,7.67,0.00,-,-,-,-,0.00,-,0.19,-,0.00,-,-,-,-,-,-,-,-,-,-,-,26.35,-,-,-,7.83,-,2.44,-,-,-,36128.62,-,1706.24,3063.65,2908.99,1118.61,1612.92,1772.07,-,1739.60,693.53,3955.38,-,1301.75,230.86,2005.76,3770.31,5617.38,1685.67,1250.82,1695.09,-,-,-,-,-,-,-,466.13,-,-,0.78,-,0.00,-,0.00,-,0.00,-,0.00,-,0.00,-,-,-,0.02,-,-,-,0.54,-,-,-,0.21,-,-,0.01,-,-,-,-,-,-,-,-,0.00,-,-,0.01,-,-,-,0.53,-,-,0.04,-,0.13,-,-,-,-,-,-,-,0.83,-,-,0.03,-,-,0.00,-,-,0.00,-,-,0.00,-,0.02,-,-,-,0.31,-,-,-,0.01,-,-,0.69,-,-,-,-,-,0.00,0.00,-,0.00,-,0.00,-,-,-,-,-,3.33,-,-,-,-,식약처 영양실태조사('20),식품의약품안전처
